totalRows,authorType,commentCount,currentUserVote,downvoteUrl,id,isKernel,isPrivate,isSticky,kernelUrl,lastCommenterType,lastCommenterName,lastCommenterUrl,lastCommentPostDate,medal,parentName,parentUrl,postDate,title,topicUrl,upvoteUrl,voteResumeUrl,userAvatar,votes,author,content,tag
527,topic,22,0,/forums/messages/downvote?forumMessageId=678187,118375,FALSE,FALSE,FALSE,,comment,Vopani,/c/ashrae-energy-prediction/discussion/118375#679733,53:02.5,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,21/11/2019 4:36,Organizers should provide all the public data RIGHT NOW,/c/ashrae-energy-prediction/discussion/118375,/forums/messages/upvote?forumMessageId=678187,/account/resume-action?event=vote&forumMessageId=678187,"{'displayName': 'Gunes Evitan', 'id': 2706866, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2706866-kg.jpeg', 'tier': 'expert', 'userUrl': '/gunesevitan', 'width': None}",73,Gunes Evitan,"It's a lose/lose situation for both of us, the organizers and competitors. We wasted 2 weeks only for leaking public data.
I don't like the reactive approach here. Organizers waiting sites getting leaked one by one and people wasting their time trying to find more leaks. At first I thought, this will last couple days, but it really turned to a web scraping competition.
I think organizers should add all public data to the training set before it's too late.",Data Leak
527,topic,5,0,/forums/messages/downvote?forumMessageId=650137,112917,FALSE,FALSE,FALSE,,comment,Bryan,/c/ashrae-energy-prediction/discussion/112917#663094,50:58.8,silver,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,16/10/2019 6:25,Safe memory optimization in constant time,/c/ashrae-energy-prediction/discussion/112917,/forums/messages/upvote?forumMessageId=650137,/account/resume-action?event=vote&forumMessageId=650137,"{'displayName': 'Gunes Evitan', 'id': 2706866, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2706866-kg.jpeg', 'tier': 'expert', 'userUrl': '/gunesevitan', 'width': None}",12,Gunes Evitan,"%%time

df_train_dtypes = {'building_id': np.uint16, 'meter': np.uint8, 'meter_reading': np.float32}
df_test_dtypes = {'building_id': np.uint16, 'meter': np.uint8}
df_building_metadata_dtypes = {'site_id': np.uint8, 'building_id': np.uint16, 'square_feet': np.int32, 'year_built': np.float32, 'floor_count': np.float32}
df_weather_dtypes = {'site_id': np.uint8, 'air_temperature': np.float32, 'cloud_coverage': np.float32, 'dew_temperature': np.float32,
                     'precip_depth_1_hr': np.float32, 'sea_level_pressure': np.float32, 'wind_direction': np.float32, 'wind_speed': np.float32}

df_train = pd.read_csv('../input/ashrae-energy-prediction/train.csv', dtype=df_train_dtypes)
df_test = pd.read_csv('../input/ashrae-energy-prediction/test.csv', dtype=df_train_dtypes)
df_building_metadata = pd.read_csv('../input/ashrae-energy-prediction/building_metadata.csv', dtype=df_building_metadata_dtypes)
df_weather_train = pd.read_csv('../input/ashrae-energy-prediction/weather_train.csv', dtype=df_weather_dtypes)
df_weather_test = pd.read_csv('../input/ashrae-energy-prediction/weather_test.csv', dtype=df_weather_dtypes)

df_test.drop(columns=['row_id'], inplace=True)

df_train = df_train.merge(df_building_metadata, on='building_id', how='left')
df_train = df_train.merge(df_weather_train, on=['site_id', 'timestamp'], how='left')
df_test = df_test.merge(df_building_metadata, on='building_id', how='left')
df_test = df_test.merge(df_weather_test, on=['site_id', 'timestamp'], how='left')

del df_building_metadata, df_weather_train, df_weather_test
gc.collect()

print('Training Set Shape = {}'.format(df_train.shape))
print('Test Set Shape = {}'.format(df_test.shape))
print('Training Set Memory Usage = {:.2f} MB'.format(df_train.memory_usage().sum() / 1024**2))
print('Test Set Memory Usage = {:.2f} MB'.format(df_test.memory_usage().sum() / 1024**2))

This is a thing I used in IEEE a lot. If you already know what data types you are going to use, it is better to assign them while reading from csv file. You don't need to iterate over columns and downcast them one by one. This is the loading time and memory consumption of the data.
Training Set Shape = (20216100, 16)
Test Set Shape = (41697600, 15)
Training Set Memory Usage = 1388.13 MB
Test Set Memory Usage = 2704.08 MB
CPU times: user 1min, sys: 20.8 s, total: 1min 21s
Wall time: 1min 20s
",Memory & Optimisation
527,topic,19,0,/forums/messages/downvote?forumMessageId=650862,113064,FALSE,FALSE,FALSE,,comment,Dmitriy Guller,/c/ashrae-energy-prediction/discussion/113064#663076,23:00.7,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,16/10/2019 19:10,All about the metric: RMSLE ,/c/ashrae-energy-prediction/discussion/113064,/forums/messages/upvote?forumMessageId=650862,/account/resume-action?event=vote&forumMessageId=650862,"{'displayName': 'Nanashi', 'id': 2779868, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2779868-kg.jpg', 'tier': 'grandmaster', 'userUrl': '/jesucristo', 'width': None}",42,Nanashi,"What is the difference between an RMSE and RMSLE (logarithmic error), and does a high RMSE imply low RMSLE?
Root Mean Squared Error (RMSE) and Root Mean Squared Logarithmic Error (RMSLE) both are the techniques to find out the difference between the values predicted by your machine learning model and the actual values.
To understand these concepts and their differences, it is important to know what does Mean Squared Error (MSE) mean. MSE incorporates both the variance and the bias of the predictor. RMSE is the square root of MSE. In case of unbiased estimator, RMSE is just the square root of variance, which is actually Standard Deviation.
In case of RMSLE, you take the log of the predictions and actual values. So basically, what changes is the variance that you are measuring. I believe RMSLE is usually used when you don't want to penalize huge differences in the predicted and the actual values when both predicted and true values are huge numbers.

If both predicted and actual values are small: RMSE and RMSLE is same.
If either predicted or the actual value is big: RMSE > RMSLE
If both predicted and actual values are big: RMSE > RMSLE (RMSLE becomes almost negligible)

The Robustness of RMSLE to the outliers, the property of calculating the relative error between the Predicted and Actual Values, the most unique property of the RMLSE that it penalizes the underestimation of the actual value more severely than it does for the Overestimation.


Function
A function to calculate Root Mean Squared Logarithmic Error (RMSLE)
from: https://www.kaggle.com/marknagelberg/rmsle-function
import math

def rmsle(y, y_pred):     
    assert len(y) == len(y_pred)
    terms_to_sum = [(math.log(y_pred[i] + 1) - math.log(y[i] + 1)) ** 2.0 for i,pred in enumerate(y_pred)]
    return (sum(terms_to_sum) * (1.0/len(y))) ** 0.5

Using sklearn
from sklearn.metrics import mean_squared_log_error
np.sqrt(mean_squared_log_error( y_test, predictions ))
",Error Metric + Postprocessing
527,topic,8,0,/forums/messages/downvote?forumMessageId=651897,113254,FALSE,FALSE,FALSE,,comment,Carlo Lepelaars,/c/ashrae-energy-prediction/discussion/113254#667876,27:29.2,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,18/10/2019 3:57,The building that consume energy before built,/c/ashrae-energy-prediction/discussion/113254,/forums/messages/upvote?forumMessageId=651897,/account/resume-action?event=vote&forumMessageId=651897,"{'displayName': 'Yoshi', 'id': 2161721, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2161721-kg.png', 'tier': 'expert', 'userUrl': '/yoshimitsuyagi', 'width': None}",50,Yoshi,"I'm checking the train data, and found the strange column.
The building (building_id = 363) is built in 2017 (year_built = 2017), but it consume energy in 2016( = train period).
It means this building (building_id = 363) consume energy before built.
What do you think about this column?
Please let me know what you think. ",EDA
527,topic,13,0,/forums/messages/downvote?forumMessageId=654722,113784,FALSE,FALSE,FALSE,,comment,lonelycat,/c/ashrae-energy-prediction/discussion/113784#689535,35:25.5,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,22/10/2019 8:09,Some tips for convert 'timestamp' feature,/c/ashrae-energy-prediction/discussion/113784,/forums/messages/upvote?forumMessageId=654722,/account/resume-action?event=vote&forumMessageId=654722,"{'displayName': 'Lyalikov Artyom', 'id': 676559, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/676559-kg.jpg', 'tier': 'expert', 'userUrl': '/timon88', 'width': None}",44,Lyalikov Artyom,"Recently I came across an interesting article that describes how to encode a time variable:
https://ianlondon.github.io/blog/encoding-cyclical-features-24hour-time/
After reading, I wrote a class for convenient transformation of time variables into cyclic ones. In this class you can set any time period for the conversion.
from sklearn import skbase
import numpy as np


class DatetimeConvertCyclical(skbase.BaseEstimator, skbase.TransformerMixin):
    def __init__(self):
        self.time_periods = {'second': 24 * 60 * 60,
                             'minute': 24 * 60,
                             'hour': 24,
                             'day': 30,
                             'dayofweek': 7,
                             'month': 12}

    def fit(self, X, y=None):
        return self

    def transform(self, X):
        for period, value in self.time_periods.items():
            X[period] = getattr(X['timestamp'].dt, period)

            X['sin_' + period] = np.sin(2 * np.pi * X[period] / value)
            X['cos_' + period] = np.cos(2 * np.pi * X[period] / value)

            X.drop(str(period), axis=1, inplace=True)

        return X

Happy kaggling!",Feature Selection/Extraction
527,topic,2,0,/forums/messages/downvote?forumMessageId=659602,114614,FALSE,FALSE,FALSE,,topic,Juanma Hernández,/c/ashrae-energy-prediction/discussion/114614#660171,04:58.6,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,28/10/2019 1:01,Speed up LightGBM,/c/ashrae-energy-prediction/discussion/114614,/forums/messages/upvote?forumMessageId=659602,/account/resume-action?event=vote&forumMessageId=659602,"{'displayName': 'Juanma Hernández', 'id': 645169, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/645169-gr.jpg', 'tier': 'expert', 'userUrl': '/juanmah', 'width': None}",12,Juanma Hernández,"As I stated in this discussion: Extremely low performance of LGBMClassifier, LightGBM is very slow with version 1.16.4 of numpy, that is the version installed in the current Python Docker Images.
The solution is to install the last numpy version:
For notebook ASHRAE - Update NumPy. Notebook:
!pip install --upgrade numpy==1.17.3
import numpy as np

For script ASHRAE - Update NumPy. Script:
import subprocess
subprocess.check_call([""python"", '-m', 'pip', 'install',""--upgrade"", 'numpy==1.17.3'])
import numpy as np

And don't forget to enable internet in the notebook:
",Memory & Optimisation
527,topic,13,0,/forums/messages/downvote?forumMessageId=660513,114782,FALSE,FALSE,FALSE,,comment,CPMP,/c/ashrae-energy-prediction/discussion/114782#673312,57:10.4,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,29/10/2019 8:40,Hair Growth,/c/ashrae-energy-prediction/discussion/114782,/forums/messages/upvote?forumMessageId=660513,/account/resume-action?event=vote&forumMessageId=660513,"{'displayName': 'Scirpus', 'id': 241438, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/241438-fb.jpg', 'tier': 'grandmaster', 'userUrl': '/scirpus', 'width': None}",50,Scirpus,"I grew a full beard submitting a file
For those using pandas please use
x[['row_id','meter_reading']].to_csv('submission.csv.gz',index=False,compression='gzip')",Memory & Optimisation
527,topic,8,0,/forums/messages/downvote?forumMessageId=665626,115783,FALSE,FALSE,FALSE,,topic,Stanislav Poryadnyi,/c/ashrae-energy-prediction/discussion/115783#669947,28:52.7,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,5/11/2019 7:33,square feet vs square meters,/c/ashrae-energy-prediction/discussion/115783,/forums/messages/upvote?forumMessageId=665626,/account/resume-action?event=vote&forumMessageId=665626,"{'displayName': 'Stanislav Poryadnyi', 'id': 1757282, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1757282-kg.jpg', 'tier': 'contributor', 'userUrl': '/apostal', 'width': None}",42,Stanislav Poryadnyi,"Some sites use the metric system. The area of the buildings is converted from meters to feet and then rounded.
1 square feet = 0.09290304 square meters

5, 12, 7 - sites with metric system. And whats wrong with 1?

Most buildings are in square meters and only two clearly indicate otherwise.",Site Locations
527,topic,21,0,/forums/messages/downvote?forumMessageId=666013,115851,FALSE,FALSE,FALSE,,comment,pspenano,/c/ashrae-energy-prediction/discussion/115851#685409,47:32.6,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,5/11/2019 16:32,Half and Half,/c/ashrae-energy-prediction/discussion/115851,/forums/messages/upvote?forumMessageId=666013,/account/resume-action?event=vote&forumMessageId=666013,"{'displayName': 'Vopani', 'id': 113389, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/113389-kg.png', 'tier': 'grandmaster', 'userUrl': '/rohanrao', 'width': None}",57,Vopani,"This R kernel by kxx has really got me thinking into the time component and expected y-o-y behaviour of the data along with what feature engineering will really work.
I have ported the code as a Python kernel as well for the community to play around with.
With the most basic feature engineering (just hour, weekday and holidays), the model scores 1.10 on the public LB beating most other benchmarks shared at the time of posting.

No dropping of data
No creation of statistical aggregate features
No creation of lag features
No aligning of timestamp

The only special treatment seems to be dividing the data into two halves by time, and building two models and averaging predictions. Just this gives a very competitive score.
I am still thinking about why this simple beautiful code is able to beat so many models which do all sorts of data processing, alignments, lags and feature engineering.
Or are we just shooting in the dark?",Solution
527,topic,51,0,/forums/messages/downvote?forumMessageId=668342,116309,FALSE,FALSE,FALSE,,comment,NikhilGupta,/c/ashrae-energy-prediction/discussion/116309#684787,20:10.3,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,8/11/2019 9:58,Best single model scores,/c/ashrae-energy-prediction/discussion/116309,/forums/messages/upvote?forumMessageId=668342,/account/resume-action?event=vote&forumMessageId=668342,"{'displayName': 'Kostiantyn Isaienkov', 'id': 732424, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/732424-kg.jpg', 'tier': 'expert', 'userUrl': '/isaienkov', 'width': None}",43,Kostiantyn Isaienkov,"So blending has started and it is hard to understand from LB what who is using single model, who not. What is your best SINGLE model score?
My results for now - 1.10 LB, 1.08 CV.",LB Probing
527,topic,9,0,/forums/messages/downvote?forumMessageId=670305,116763,FALSE,FALSE,FALSE,,comment,Ahmet Erdem,/c/ashrae-energy-prediction/discussion/116763#670719,25:49.1,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,11/11/2019 9:42,Site 0 (UCF) full test labels,/c/ashrae-energy-prediction/discussion/116763,/forums/messages/upvote?forumMessageId=670305,/account/resume-action?event=vote&forumMessageId=670305,"{'displayName': 'Gunes Evitan', 'id': 2706866, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/2706866-kg.jpeg', 'tier': 'expert', 'userUrl': '/gunesevitan', 'width': None}",47,Gunes Evitan,"I decided to share this kernel since this is not a secret anymore. The output of the kernel is training and test set combined with only site 0 meter readings, so you can just add the data to your own kernel, and merge it your own dataframes on ['timestamp', 'building_id', 'meter']. You don't need to fork it.
https://www.kaggle.com/gunesevitan/ashrae-ucf-spider-and-eda-full-test-labels
Edit: There is bug on Kaggle right now. Kernels can't be switched to public. I'll make it public as soon as it is fixed.",Data Leak
527,topic,33,0,/forums/messages/downvote?forumMessageId=670723,116840,FALSE,FALSE,FALSE,,comment,Mukul Sharma,/c/ashrae-energy-prediction/discussion/116840#676833,34:41.2,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,11/11/2019 19:27,Is this a webscraping competition?,/c/ashrae-energy-prediction/discussion/116840,/forums/messages/upvote?forumMessageId=670723,/account/resume-action?event=vote&forumMessageId=670723,"{'displayName': 'CPMP', 'id': 75976, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/75976-gr.jpg', 'tier': 'grandmaster', 'userUrl': '/cpmpml', 'width': None}",44,CPMP,"I am wondering which will be my next competition when I saw here that some test labels can be scrapped from web sites.
This reminds me of some previous image competitions where web scrapping became the most useful skill to win the competition.
I welcome any feedback on this question: do you think all publicly available test labels are known and shared, or do you think it is a web scrapping competition now?",Data Leak
527,topic,8,0,/forums/messages/downvote?forumMessageId=671208,116950,FALSE,FALSE,FALSE,,comment,Vishal ,/c/ashrae-energy-prediction/discussion/116950#673346,43:14.8,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,12/11/2019 11:37,Time for Kaggle to clarify,/c/ashrae-energy-prediction/discussion/116950,/forums/messages/upvote?forumMessageId=671208,/account/resume-action?event=vote&forumMessageId=671208,"{'displayName': 'bluetrain', 'id': 862519, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/862519-kg.jpg', 'tier': 'master', 'userUrl': '/stecasasso', 'width': None}",56,bluetrain,"The leak(s) has been announced and exploited since quite a few days now. Kaggle has to clarify ASAP how this will be handled in the private LB, as it has been done in other competitions.
""Monitor the posts in the External Data thread"" is not a satisfactory answer.",Data Leak
527,topic,2,0,/forums/messages/downvote?forumMessageId=677942,118331,FALSE,FALSE,FALSE,,topic,Sefik,/c/ashrae-energy-prediction/discussion/118331#680423,31:27.2,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,20/11/2019 19:54,Site 4 Leakage,/c/ashrae-energy-prediction/discussion/118331,/forums/messages/upvote?forumMessageId=677942,/account/resume-action?event=vote&forumMessageId=677942,"{'displayName': 'Sefik', 'id': 1123674, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1123674-kg.jpg', 'tier': 'contributor', 'userUrl': '/serengil', 'width': None}",15,Sefik,"It is revealed that site 4 is UC Berkeley. Fortunately, the university provides its energry consumption data publicly. 
The following kernel extracts the historical energy consumption data for several buildings. Even though the dashboard shows one year data maximum, rest service returns data from 2016.
As you might realize, some buildings have same square feet and built year values in both ASHRAE and Berkeley data set. Besides, some buildings have very close square feet area and same built year. There are 49 buildings in Berkeley correlated to ASHRAE data set.
https://www.kaggle.com/serengil/ucb-data-leakage-site-4",Data Leak
527,admin,19,0,/forums/messages/downvote?forumMessageId=682635,119261,FALSE,FALSE,FALSE,,comment,Amit,/c/ashrae-energy-prediction/discussion/119261#697547,18:13.9,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,27/11/2019 17:47,Correction to units for site 0 electric meter,/c/ashrae-energy-prediction/discussion/119261,/forums/messages/upvote?forumMessageId=682635,/account/resume-action?event=vote&forumMessageId=682635,"{'displayName': 'Sohier Dane', 'id': 1132983, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1132983-kg.jpg', 'tier': 'staff', 'userUrl': '/sohier', 'width': None}",53,Sohier Dane,"Due to a miscommunication, the electric meter readings for site 0 were not properly converted to units of kWh and are in kBTU. We apologize for the error and the resulting inconvenience. 
The units of the electric meter readings for site 0 will not be updated (i.e., they will remain as is), since this could potentially disrupt the workflows and models of many teams. For models that are sensitive to units/absolute values, the issue can be avoided with the right conversion factors. Multiply by 0.2931 to get to model inputs into kWh like the other sites, and 3.4118 to get back to kBTU for scoring.
Thanks to @teeyee314 for catching the issue. ",Kaggle + Technical Committee
527,topic,2,0,/forums/messages/downvote?forumMessageId=692143,121074,FALSE,FALSE,FALSE,,comment,hardSnail,/c/ashrae-energy-prediction/discussion/121074#694176,14:10.2,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,11/12/2019 0:23,Stratified K Folds Improves the 1.08 score (Without leaks),/c/ashrae-energy-prediction/discussion/121074,/forums/messages/upvote?forumMessageId=692143,/account/resume-action?event=vote&forumMessageId=692143,"{'displayName': 'Ashish Gupta', 'id': 1918280, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1918280-kg.jpg', 'tier': 'master', 'userUrl': '/roydatascience', 'width': None}",16,Ashish Gupta,"Since the Kernel includes month as a categorical feature. I implemented a Stratified K Fold Technique instead of K and Group K Folds. The new lb score 1.08 with a much lower RMSE on CV. 
Notebook : https://www.kaggle.com/roydatascience/ashrae-energy-prediction-using-stratified-kfold",Solution
527,admin,48,0,/forums/messages/downvote?forumMessageId=698380,122296,FALSE,FALSE,FALSE,,comment,Wei Hao Khoong,/c/ashrae-energy-prediction/discussion/122296#701679,00:35.7,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,19/12/2019 6:40,"Leaderboard Reveal, Update",/c/ashrae-energy-prediction/discussion/122296,/forums/messages/upvote?forumMessageId=698380,/account/resume-action?event=vote&forumMessageId=698380,"{'displayName': 'Addison Howard', 'id': 1095143, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1095143-kg.jpg', 'tier': 'staff', 'userUrl': '/addisonhoward', 'width': None}",59,Addison Howard,"With less than 24 hours to go, and still a lot of chatter on ""data leaks"" (we can get into the semantics of the terminology at a later date 😉 ) we noted that we'll ensure none of the leaked data will appear in the test set. 
To prevent any massive, unexpected shakeups after the competition has closed, we will be performing a few final checks on the leaderboard and will reveal the private leaderboard when we finalize it (i.e. at the same time we have performed our anti-cheating removals). 
We expect to finalize the leaderboard approximately 24-48 business hours after the competition has closed, per our usual timeline.
Thanks for your patience, we want to maintain the integrity of ""the grand reveal"" as best as possible. Feel free to post solutions and write-ups in the meantime.
Addison",Kaggle + Technical Committee
527,topic,9,0,/forums/messages/downvote?forumMessageId=701287,122863,FALSE,FALSE,FALSE,,comment,Thiago Preischadt,/c/ashrae-energy-prediction/discussion/122863#702440,12:42.2,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,23/12/2019 10:08,40th place Public solution. My part.,/c/ashrae-energy-prediction/discussion/122863,/forums/messages/upvote?forumMessageId=701287,/account/resume-action?event=vote&forumMessageId=701287,"{'displayName': 'Roman', 'id': 1696976, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1696976-kg.png', 'tier': 'master', 'userUrl': '/nroman', 'width': None}",41,Roman,"As we are still waiting for the private leaderboard I have decided to share our solution that led us to the 40th place at public LB.
Enjoy the reading, good luck with a shakeup and a happy new year to everyone.
Data cleaning
The best score boost in this competition was achieved thanks to data cleaning. There are plenty of training examples that might be removed. For example building_id's from 0 to 104 have all 0's (or almost 0's) for the period starting from January 1st 2016 until May 20th 2016. So all of this samples should be removed from the training set.

Some buildings have suspicious 0 readings somewhere in the middle, like building_id 1066

Code to remove data:
""not (building_id == 1066 &amp; meter == 0 &amp; timestamp >= ""2016-02-13 20:00:00"" &amp; timestamp <= ""2016-02-29 11:00:00"")""
And another example - building_id 1250 & meter 2. It has all 0's until the middle of December. So my guess was that this type of meter was not functioning, but started at December. Based on that guess the small amount of non-zero data is very useful, especially because the readings are so high (around 8000).

Code to remove data:
""not (building_id == 1250 &amp; meter == 2 &amp; timestamp < ""2016-12-21 16:00:00"")""
I have been using my plots from this post to visually understand which readings might be removed.
Overall our file with data cleaning queries contains 102 lanes. That is including both training set and leaked set. Yes, we did cleaned leaked data and used it as a training examples.
CV strategy
2 Folds strategy from Half and half showed a really good performance. But since it splits all data simply in the middle it has disadvantages because some of the buildings have samples only starting from June, July or even November. So they will be only presented in one fold.
So I have created a slightly different strategy - using half and half, but now for the whole training set, but for every meter of every building in it. In other words - if building have readings only for 6 months, starting from July, then 1st fold will contain all the readings from July till September and 2nd fold will contain readings from September till December.
Below is a picture with an example. Pay attention that data for building_id 555 starts only from July.

And here is the code to create two folds for the whole dataset, splitting each meter of each buildings somewhere in the middle:
fold1 = []
fold2 = []
folds = [fold1, fold2]

# Iterating over each building
for building in tqdm_notebook(range(1449)):
    # And over each possible meter type for each building
    for meter in range(4):
        sub_df = train[(train['building_id']==building) &amp; (train['meter']==meter)]
        # Dividing by two, because we will train on 2 folds
        samples = int(sub_df.shape[0] / 2)
        # If there are any samples for the specific meter type of the specific building...
        if samples:
            # Filling indexes for both folds. 
            # They will be splitted by time, since at this moment train is sorted by time.
            fold1 += list(sub_df.index[:samples])
            fold2 += list(sub_df.index[samples:])

This CV strategy performs better and OOF score better aligns with LB.
Feature engineering
We have used around 50 features in our model. Some of the features are well known from public kernels, such as lags. But some of them were mined using CV strategy.
One of the features is a temperature difference between two readings for each building_id. It improved a score a bit.
Code example:
train['air_temperature_diff1'] = train['air_temperature'] - train.groupby(['building_id', 'meter'])['air_temperature'].shift(1)
Also we have used holidays as a features, SIN\COS transformations and so on.
Model
We mostly used LightGBM as it showed best performance. I believe we used only one CatBoost model for the blending. Neural Network didn't show a good performance.
Final submission is a blend of around 10 models (or some number around that).
Leaked data
Yes, we used leaked data both for training and in the submission file to replace our predictions with ground truth labels.",Solution
527,admin,88,0,/forums/messages/downvote?forumMessageId=649772,112841,FALSE,FALSE,FALSE,,comment,Huizi Ren,/c/ashrae-energy-prediction/discussion/112841#698694,31:20.0,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,15/10/2019 18:30,External Data Disclosure Thread,/c/ashrae-energy-prediction/discussion/112841,/forums/messages/upvote?forumMessageId=649772,/account/resume-action?event=vote&forumMessageId=649772,"{'displayName': 'Sohier Dane', 'id': 1132983, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/1132983-kg.jpg', 'tier': 'staff', 'userUrl': '/sohier', 'width': None}",39,Sohier Dane,Post links to your external data sources here before the deadline specified in the rules (December 12th).,Kaggle + Technical Committee
527,topic,15,0,/forums/messages/downvote?forumMessageId=649975,112887,FALSE,FALSE,FALSE,,comment,Dave Beavers,/c/ashrae-energy-prediction/discussion/112887#698797,43:11.4,gold,ASHRAE - Great Energy Predictor III,/c/ashrae-energy-prediction,16/10/2019 1:16,Some thoughts about Energy Consumption and Similar Data,/c/ashrae-energy-prediction/discussion/112887,/forums/messages/upvote?forumMessageId=649975,/account/resume-action?event=vote&forumMessageId=649975,"{'displayName': 'Rob Mulla', 'id': 644036, 'thumbnailUrl': 'https://storage.googleapis.com/kaggle-avatars/thumbnails/644036-kg.jpg', 'tier': 'master', 'userUrl': '/robikscube', 'width': None}",36,Rob Mulla,"Having spent a good portion of my career working in the power industry, I've had a lot of experience with electrical power consumption data (however most of my experience is at the substation and not building level).
Last year I uploaded a public dataset with energy consumption (at the power utility level) and created a few kernels about predicting time series data. This data may be most similar to the 'electricity' meter types in the ASHRAE dataset. Hopefully some find it helpful:

https://www.kaggle.com/robikscube/hourly-energy-consumption
https://www.kaggle.com/robikscube/tutorial-time-series-forecasting-with-prophet
https://www.kaggle.com/robikscube/tutorial-time-series-forecasting-with-xgboost

One thing that will become very apparent as you look at the data is how energy consumption is strongly correlated with the time of year, day of week, and hour within the day. At least for electricty this is because much of the power feeds air conditioning units - which are used more in the summer months, and can be shut off during weekends and at nights.
If we look at the median meter_reading value by meter type through the year of data we are given you can see a clear curve:

It's also interesting to see that we are provided with only 1 year of data, and expected to predict 2 years. This means we must select models and validation schemes that can account for these annual trends, without having more than one year to work with.

One thing I'm not a fan of is that the weather data is provided. It's clear that weather is strongly correlated with energy consumption, but we can't predict exactly what the future weather will be- so why would we incorporate it into our models if we are trying to predict the future? I've had a few arguments with consultants about this exact fact- weather data is only valuable if you believe the weather forecast is strong enough to improve your model. This means you need to train your models on the forecast not the actualized weather data. At least in real life that's the way it works 😄 .
I'm excited about this competition though, it looks like it will be a lot of fun. I'll be updating my EDA kernel with more insights as I continue to dig through the data.
Happy Kaggling!",Reference Material
